UserID,MovieID,Rating
5549,200,2
182,342,4
8688,533,5
3983,586,4
1227,663,3
3931,424,3
1301,419,1
4583,88,1
9760,454,5
3165,887,2
1208,538,2
2445,381,1
8356,275,1
1439,995,5
9711,746,5
1174,162,1
5759,832,2
7989,247,1
277,927,3
676,681,2
558,198,4
4595,936,3
6327,728,2
421,928,2
9817,569,4
6769,952,1
5995,698,3
5055,722,2
2521,566,1
6151,337,2
2568,71,4
1107,221,4
3564,161,3
7108,679,1
3273,156,2
2966,928,4
3477,243,5
656,135,1
996,87,4
3922,294,2
2823,890,5
7640,283,3
4167,878,1
9797,279,4
8798,34,5
3863,814,2
5696,671,2
5,907,2
1624,416,1
1560,869,5
2111,677,1
696,709,3
6453,195,1
8977,980,2
5141,924,5
6489,445,5
1905,134,3
6266,37,4
7880,753,5
2443,283,4
1266,536,3
1692,720,2
6157,724,5
9944,469,4
40,121,3
55,120,3
8908,702,5
8812,100,2
6288,580,5
3915,470,1
4055,187,5
6822,233,1
7848,653,1
2534,645,2
7043,571,4
4091,986,2
5703,775,1
3879,965,5
3808,423,4
9832,468,3
698,864,4
5210,349,3
3974,463,3
1419,900,2
4127,395,4
7470,200,3
8326,606,1
972,581,1
8393,570,5
3774,715,3
2595,84,2
9194,234,3
1312,113,4
1209,465,2
9674,737,2
9301,261,5
114,42,1
2770,936,5
5051,834,1
7308,699,2
1525,758,3
618,982,5
3436,454,1
3393,439,2
4933,433,1
3162,161,4
7730,396,2
1310,355,2
1714,366,5
474,928,4
3224,750,2
6044,827,2
6263,444,2
2567,510,5
8730,817,5
61,552,5
7877,986,1
8813,83,4
7279,578,3
8573,811,3
3800,338,4
1082,863,3
6753,317,2
6193,898,4
8248,675,1
890,862,4
5858,925,3
2405,10,4
7323,349,3
9044,756,4
9495,481,1
4395,491,3
6382,500,4
7937,688,4
5022,727,1
1741,92,5
3718,702,2
8069,75,4
8528,34,5
8535,666,2
7270,958,3
5019,605,3
7833,326,4
2870,893,2
6507,110,4
3692,376,2
441,611,5
2146,771,5
9202,489,5
2006,66,5
4984,969,1
4071,763,3
5054,124,1
1343,714,1
8424,323,1
6389,524,3
6662,493,4
646,114,1
3655,234,2
9330,650,2
8605,75,2
2182,195,2
9105,874,1
3272,43,1
8312,886,3
1982,885,2
5302,973,5
1,667,2
5690,127,1
294,741,3
8829,265,2
594,361,1
7738,695,3
8578,517,3
5020,613,3
8406,825,1
1354,539,4
2931,500,1
2780,37,4
4781,506,2
6066,606,1
9853,411,5
2305,286,3
5667,384,2
1529,849,3
8204,100,4
7571,264,2
7901,875,2
1772,726,1
8992,1,2
6129,222,2
7353,581,1
5861,967,5
2383,660,1
6296,649,4
8611,450,1
7154,437,5
5969,422,5
8813,839,1
3642,156,4
5824,190,1
783,239,2
7695,192,2
7398,730,5
3219,92,1
839,567,2
6444,286,5
4214,162,5
6943,998,3
6472,995,2
7162,340,5
6106,198,4
4851,488,1
1272,764,2
1639,265,5
7541,811,2
180,351,4
1925,889,3
6523,629,5
4058,662,5
4742,815,2
8990,957,2
5537,900,3
9275,492,3
8481,151,2
8668,875,2
2453,459,4
2828,699,5
6862,408,1
3947,783,4
514,101,5
3533,35,5
4246,376,1
4110,732,3
2866,482,2
716,909,3
8676,130,2
8428,819,5
3580,63,2
3716,933,3
5001,486,5
4858,621,4
8646,535,2
2319,651,5
8759,769,5
5938,825,3
6064,11,2
5402,71,3
8806,693,3
8873,837,3
8884,507,3
429,248,3
7635,108,5
5623,572,4
7730,333,1
6997,55,1
5157,715,5
1792,941,4
8677,500,2
7360,477,1
1355,830,1
2307,83,1
9073,871,5
9223,477,1
4966,501,5
8928,126,3
816,545,5
3472,175,1
573,423,2
8497,917,5
6638,422,3
5614,18,3
8228,600,4
4539,579,5
8164,487,1
7125,701,1
4626,663,5
7845,441,1
9861,576,1
4525,478,2
2667,186,3
262,281,1
501,331,3
6443,977,3
3196,934,1
5157,760,5
5673,958,4
9422,690,4
5840,696,4
1703,859,1
6838,671,2
1954,490,3
2653,864,3
9946,720,1
52,446,1
1551,87,3
3303,253,2
3021,662,3
4802,841,2
810,552,1
5428,601,5
1618,999,3
3437,236,1
9256,478,1
4739,805,3
8809,359,3
3292,150,4
5759,526,4
4473,282,3
1997,200,5
9936,110,2
6482,784,2
3484,172,2
2352,191,5
5327,141,2
5939,207,2
6487,662,2
9886,390,5
6450,786,2
1481,728,4
5502,231,2
5661,698,5
6737,553,2
7070,407,5
7057,411,2
2412,228,5
6155,329,2
9602,635,5
8508,171,5
5599,812,1
7756,91,1
2101,533,5
7164,756,1
6980,268,1
1267,121,4
7431,386,2
3885,278,4
9569,162,3
5577,127,3
5580,94,1
657,689,4
3268,696,4
8561,87,5
1558,378,5
6675,592,4
4000,3,1
5383,943,4
7679,653,4
3871,726,5
3112,781,4
7759,719,1
1703,402,2
3611,979,1
3470,419,3
1492,502,3
9724,883,3
5817,383,5
5879,391,4
3897,551,4
959,908,3
4756,511,5
5585,432,5
7938,356,2
4876,349,1
9706,465,5
6729,991,3
7789,124,4
6157,46,4
1652,616,2
5995,513,5
1210,665,2
2704,64,1
6064,852,4
6729,672,3
4865,983,2
4810,405,5
4576,970,4
1015,616,5
8541,283,2
4927,135,1
3451,668,4
1076,610,1
2271,100,4
3656,115,2
1647,386,2
9252,431,4
2883,380,5
8169,303,1
6213,573,5
2631,374,4
3349,239,1
3961,641,2
5347,124,1
6820,727,2
1202,903,1
8880,24,4
3354,884,2
1543,674,5
3273,95,3
1932,950,2
1225,91,2
4661,454,1
7001,882,4
7911,195,2
8336,95,2
9053,945,1
1046,728,4
3674,219,1
344,802,1
8716,58,1
323,206,5
8104,188,3
7864,223,2
8688,324,4
5264,121,3
8268,219,3
5516,359,5
3791,65,4
7363,852,1
1529,122,4
8858,185,5
1441,688,5
8165,378,5
6290,743,2
3368,309,2
6201,233,3
2253,945,3
5362,156,2
9844,215,4
479,149,2
2358,936,1
4515,526,4
3210,969,2
8246,18,2
8318,393,1
759,248,2
2048,323,3
1616,862,5
5878,580,5
8368,595,1
2698,73,1
229,259,2
3956,666,2
1733,99,1
7415,676,1
630,711,2
2346,777,5
1365,763,3
5603,503,5
2572,748,2
657,206,5
3246,925,2
5101,682,4
827,975,4
2503,349,2
1506,81,3
5135,803,2
4187,71,1
7872,242,4
2478,765,4
6284,427,1
5990,359,5
4597,344,1
2526,711,4
4349,986,4
6988,804,2
3230,11,4
6892,367,5
7709,693,5
9262,468,1
1238,837,5
7314,213,5
5745,967,1
4373,396,5
5977,128,3
6531,238,3
3828,40,3
9328,879,3
9186,242,1
999,180,3
820,816,3
2511,726,2
5242,813,5
1387,965,2
8423,6,4
3307,310,5
6401,213,2
2691,123,5
4654,234,2
8922,538,4
294,14,1
4997,87,2
2434,87,4
964,762,4
491,979,2
7056,257,2
2393,208,4
3119,774,1
7511,247,3
4406,157,1
753,360,3
4435,522,3
2491,361,2
4123,461,4
8528,980,3
9332,470,4
3561,634,2
9844,322,3
2480,393,5
8230,886,2
1235,859,5
2854,232,5
6174,5,1
3228,364,3
8205,483,3
9971,738,5
6278,966,1
2317,701,5
8007,478,3
364,555,5
1085,586,1
6814,655,3
4612,126,5
1197,70,1
2975,33,1
3000,274,3
6187,43,5
1266,852,1
2932,340,3
5329,777,4
3789,873,3
5407,843,1
4456,265,1
124,248,2
1259,419,3
8504,44,5
3278,511,5
9907,727,2
8026,72,4
2089,964,5
3171,535,5
5197,180,3
5723,340,1
4373,257,4
1530,109,3
1343,838,2
4644,547,3
2206,479,4
4982,298,4
5758,88,4
6188,426,1
5002,443,3
7968,410,5
4378,87,2
5647,910,2
3148,503,3
6723,713,1
2213,558,2
7495,571,4
1347,190,5
3679,389,3
7577,190,4
3205,752,4
2418,625,3
1293,897,4
8190,416,3
7442,819,4
2615,647,3
4052,973,5
9015,14,3
7607,354,4
1915,522,3
8177,651,4
3504,641,4
9088,128,1
2634,732,5
6204,706,1
3686,449,4
9652,337,5
3011,697,3
7,922,2
8533,107,5
2413,436,2
6860,995,2
3452,342,5
6361,255,1
5952,361,4
7307,417,3
6354,17,5
9305,105,4
1653,717,5
1787,432,5
9017,559,3
1810,564,2
967,900,3
9259,905,3
1250,983,1
833,969,3
6396,387,3
3149,412,2
6096,415,2
943,949,3
270,204,3
335,383,3
5896,356,3
4906,368,1
4824,9,2
6278,611,5
657,429,5
5670,754,5
7650,28,4
1540,651,3
6843,705,2
8772,613,4
9179,190,4
6354,179,2
3963,769,1
3953,168,5
2047,27,1
8539,475,1
2404,780,1
5281,662,4
7528,497,5
1600,438,2
7066,533,3
2623,730,3
1120,234,5
225,284,4
919,528,4
6118,160,5
218,958,3
1302,667,4
6598,455,1
10,565,1
858,75,3
7067,909,4
9126,986,4
3362,5,3
3793,293,3
6629,405,3
1398,534,5
4357,711,3
2872,845,3
6843,854,3
4787,822,5
7187,313,3
4734,118,3
2279,368,5
5419,111,5
956,700,1
7390,926,4
4350,238,1
5368,843,4
7331,832,5
8898,980,2
4101,431,4
9833,728,2
7619,537,3
3355,217,1
8866,219,4
1133,767,2
5420,879,4
5850,673,1
8433,807,4
773,959,1
4076,529,4
3986,44,4
1711,624,3
6286,880,1
9180,180,3
1915,199,3
4076,216,2
5803,94,1
6557,333,2
6633,569,2
899,348,3
2110,854,5
759,500,2
3451,841,4
879,696,4
8704,311,2
5520,428,2
50,662,5
4394,164,5
367,593,4
6036,394,4
718,905,5
3598,492,3
3457,793,1
2606,883,5
3611,49,1
6877,2,4
484,844,3
5431,814,3
4386,568,2
6813,832,2
7962,28,3
3174,918,2
3380,446,3
7009,832,3
9858,630,2
1726,74,2
7098,761,4
7525,886,1
8696,888,1
8746,688,3
8965,719,5
2180,664,2
4620,194,5
4044,296,3
8654,843,2
9235,795,3
2888,136,4
3315,486,2
7381,192,1
5498,265,1
4254,711,1
8615,877,5
9696,249,1
8722,440,1
8944,666,2
7225,552,5
8079,513,2
7660,181,3
9767,689,1
5677,129,3
9458,687,2
1476,27,5
952,519,3
1599,701,3
6078,989,2
51,763,3
665,326,3
4159,448,3
9242,780,2
5005,805,5
3649,333,3
4595,349,4
366,949,5
585,671,3
2494,633,1
6480,584,1
4146,709,3
8543,716,4
4779,919,3
5579,580,5
1865,715,5
7859,43,5
8228,69,3
6011,282,5
5226,599,2
2405,72,5
6242,345,5
8076,889,2
8944,749,2
4303,549,3
1796,233,3
1668,663,5
5860,365,4
8364,639,5
446,421,2
4926,328,4
2876,406,2
3932,20,3
3201,692,3
944,95,3
5098,520,4
3848,603,3
9984,232,1
9859,593,5
1440,593,2
8283,707,5
2823,361,3
9359,86,1
6405,824,4
4269,292,1
8570,687,4
8535,27,3
8612,261,1
5386,55,4
2761,751,4
5099,398,5
9048,40,1
6609,524,4
2425,416,1
3585,784,1
3126,566,4
1519,826,3
7345,160,2
5476,447,3
731,837,5
902,553,5
882,625,5
5340,959,3
4151,425,3
7647,811,2
4140,985,2
6816,408,1
1959,852,1
4093,578,1
6377,706,3
5056,547,2
3570,195,3
4587,810,2
9860,183,1
290,973,5
4249,223,5
9786,730,3
8518,721,2
3879,151,5
6096,168,1
6982,845,5
4962,287,2
8137,565,3
8508,670,2
1990,274,1
3166,872,3
4256,934,4
1886,766,1
9578,52,2
7853,375,2
9560,319,4
6036,293,5
8426,591,2
7255,663,4
8275,129,2
2315,594,1
198,870,5
8716,17,2
7327,104,1
9990,735,3
524,885,2
4980,26,4
7973,246,3
5614,533,5
5037,333,5
6563,309,4
3713,882,3
8283,205,5
4530,427,3
1816,556,4
6484,471,1
3334,265,3
1296,895,3
8018,694,2
2447,688,3
4869,886,3
1835,188,3
4452,163,3
6245,381,5
3732,277,3
340,868,5
21,685,3
3018,646,1
3709,608,5
1281,421,4
8598,765,4
9227,251,4
2010,287,3
2946,227,5
5732,903,5
5254,755,3
4801,665,1
6390,332,1
1458,683,5
3485,745,2
4200,366,1
8955,569,5
5325,749,3
735,805,3
6409,592,1
8659,219,2
3324,37,3
3669,351,3
4081,383,5
3381,526,4
6236,94,4
8673,132,2
438,829,4
4112,500,3
2779,558,2
4471,55,4
6779,990,4
8221,875,5
6804,414,5
8943,298,5
1000,127,1
7891,956,3
6174,948,1
4429,507,5
4543,459,3
6779,494,2
9343,324,4
5973,81,1
2022,799,1
5588,621,1
2000,994,3
2613,435,2
130,384,1
1077,731,3
9883,20,2
3439,477,2
9255,239,3
5218,633,3
6142,480,1
4264,863,3
550,81,2
5980,870,4
444,282,3
6055,490,3
24,371,3
2041,296,2
5923,5,5
3898,62,1
3443,302,1
4063,496,2
3614,2,1
4227,820,2
6239,485,5
5809,216,2
7523,636,4
5502,438,1
7435,34,2
7856,100,4
619,709,1
3897,139,4
4022,125,5
2994,809,2
1234,692,2
7066,982,4
7142,881,2
6003,152,3
1224,528,5
9497,437,2
8512,895,2
3574,305,2
6657,634,4
1884,215,1
5900,153,3
3798,739,2
9498,165,1
8778,370,5
6714,94,2
4793,804,2
1312,749,3
7472,861,3
8566,706,5
4591,676,3
7411,867,1
1181,341,3
1666,504,3
2392,182,1
935,230,4
2671,86,3
5823,697,3
4794,600,4
4710,499,5
998,465,4
818,473,2
9495,935,4
1685,637,2
5280,83,2
8430,502,4
3184,196,3
3554,603,4
9790,520,3
8381,626,2
5762,423,3
1929,39,1
4464,242,3
1274,350,4
5638,33,5
2568,722,3
6583,500,4
966,578,1
4604,696,2
5784,140,1
3279,704,4
2986,169,4
4416,652,1
8583,565,5
9128,61,4
8433,850,1
7196,49,3
1487,1,4
626,983,3
2340,795,3
6932,508,5
9515,227,2
3806,82,3
9245,376,3
2924,144,5
6766,601,2
3233,713,2
2516,367,2
2015,442,4
1600,961,1
7663,17,1
6458,253,1
5599,585,5
7667,669,4
5500,482,1
8606,255,4
7300,115,3
8083,963,2
444,943,1
8063,268,2
9484,868,4
4966,327,1
560,435,2
2342,211,3
7711,654,4
9986,205,3
1658,848,3
8348,890,5
2648,301,2
6767,863,3
1137,555,3
9685,196,2
1949,237,4
4726,87,2
8220,436,2
5605,333,1
7129,31,2
4731,205,3
8960,807,2
988,693,5
4022,330,5
1966,752,1
6132,678,5
5493,725,3
5084,880,1
7052,863,5
6876,351,3
1171,825,1
562,685,1
2827,595,4
3121,127,3
2036,635,5
2198,867,5
8450,526,4
3980,647,1
1847,736,5
9731,219,5
6698,116,5
8615,272,4
2641,376,2
8919,902,1
3653,981,4
2591,830,4
7793,417,2
3836,603,3
678,383,2
4245,428,1
5073,473,2
1650,222,4
1314,993,5
5342,568,2
8776,288,4
8387,800,4
2470,115,3
1847,609,4
2630,983,2
958,546,5
5940,339,1
7529,396,2
6357,206,4
3833,210,5
2114,334,5
6285,435,5
495,953,2
8892,811,4
477,407,1
9485,64,2
4085,860,2
8328,67,1
8848,38,2
4936,573,1
7761,969,4
6143,79,3
2429,643,1
7838,595,2
3909,593,2
2330,308,3
8123,859,5
5626,307,4
3601,414,5
176,107,2
2548,781,1
9032,136,4
5490,93,1
1217,604,3
7596,503,5
2695,252,5
9753,529,4
116,111,2
4739,581,5
4045,359,1
4134,562,2
4253,900,1
9056,88,5
7243,435,4
8958,7,4
2856,223,1
3575,586,1
1042,394,4
8358,847,1
1778,92,5
4447,156,1
6110,147,1
9150,706,4
9549,59,1
4164,677,4
1364,196,5
2899,316,3
4357,451,2
435,960,1
4125,579,1
3014,32,1
4624,134,4
1009,636,1
2304,191,4
1123,52,3
7749,922,3
9708,240,1
6803,890,4
7564,310,1
7968,120,4
8566,305,1
826,900,1
4150,344,4
5034,21,4
6209,636,1
8871,994,5
6965,40,4
8708,103,1
2259,437,3
2458,930,4
5771,49,1
2824,713,4
5593,442,5
5009,356,1
1089,567,1
4277,541,2
2499,137,1
3915,789,1
1568,687,1
8070,925,1
8709,112,2
7063,747,3
5191,710,2
42,265,2
8091,962,2
3070,40,3
679,350,4
2968,359,4
922,451,1
7676,490,3
177,10,3
1203,205,4
1450,400,2
5991,176,3
7083,415,3
8269,634,4
6594,109,5
3536,789,4
9869,353,1
8035,595,3
8134,877,1
3412,806,5
1614,114,2
2534,268,4
6146,824,4
2711,698,1
7021,912,3
2228,308,5
1631,559,3
8214,361,5
627,819,3
7839,587,1
4287,849,5
9939,372,4
4225,601,3
545,762,2
9539,462,2
8711,741,4
3311,467,3
6021,248,5
2036,188,4
6171,62,4
9986,701,3
513,509,5
6069,967,1
5693,655,5
3702,594,2
2538,778,5
7351,375,3
3049,220,2
5169,296,5
7263,614,2
9568,570,5
2903,406,4
4476,853,1
5745,197,1
2411,846,3
2417,357,4
2079,924,2
6415,779,5
6262,930,2
1746,510,2
855,651,2
1939,974,3
2641,130,2
761,977,4
7935,274,3
1083,202,4
3541,57,1
5189,899,1
9321,549,3
7871,918,1
2933,638,1
7229,76,1
4729,60,2
1670,555,4
462,210,5
9213,662,4
8119,75,5
2569,56,5
4859,451,3
874,779,1
6842,840,2
1498,27,5
2140,4,1
8071,950,5
9713,937,3
6508,260,5
5480,399,2
7918,591,1
4075,85,5
6126,967,5
2116,182,4
4748,664,4
2219,900,2
554,457,5
3541,918,3
6194,343,1
554,728,2
2255,299,2
7183,23,5
1887,391,2
6030,785,1
2991,541,4
1195,672,4
3312,979,4
9824,489,2
7124,181,4
8663,662,5
5661,131,4
992,235,3
9361,765,2
4302,161,4
8217,758,3
1064,429,5
3067,461,5
228,675,2
5932,416,1
4624,415,5
7268,553,4
1063,467,3
6397,899,3
4436,196,5
6889,783,3
2048,723,5
9828,480,5
9334,565,5
9581,685,2
471,294,1
5430,197,1
5269,189,1
6274,898,1
126,599,3
2977,815,4
1722,122,1
3198,578,4
9861,2,4
6150,533,5
1975,749,4
8052,330,1
7558,985,3
4112,141,5
775,97,2
5578,8,3
2676,833,5
7661,742,4
2689,701,2
743,379,5
5365,534,1
6659,792,2
146,621,1
5762,292,5
339,484,3
1944,868,4
7327,576,3
9358,652,5
6714,31,2
8998,603,4
4116,267,5
126,336,2
2024,232,4
8385,887,1
7741,596,4
5830,30,1
2141,429,3
6844,817,1
7143,136,2
1107,790,2
5674,364,4
7792,258,3
5612,391,2
3418,270,1
8015,797,4
3273,945,3
3920,521,5
6085,530,1
1811,331,2
6124,974,3
8086,221,4
619,315,5
657,222,3
9601,324,5
1385,385,1
7516,31,1
7285,653,1
9185,652,3
7695,155,3
7798,327,3
6693,114,1
9660,288,1
5908,897,5
8476,251,1
3545,497,4
3494,145,4
5494,462,4
5312,654,5
3340,878,2
4317,588,5
7824,54,2
8001,62,2
2825,694,1
4085,359,4
5921,924,1
8054,376,5
6161,726,4
6783,409,2
2133,702,4
4966,325,4
8764,101,2
4302,71,2
9889,562,1
4648,374,4
2013,178,5
9015,297,5
8314,326,3
7561,972,1
1778,977,2
8134,387,2
1233,620,2
4586,956,3
9242,488,4
900,267,3
4605,370,2
6319,794,3
361,234,4
8750,226,3
3696,68,4
7746,673,4
9082,291,3
2502,554,5
8818,136,2
5950,610,4
6580,126,2
2741,310,1
3404,232,1
2328,41,4
5305,776,2
4302,381,1
4047,314,3
293,331,5
4968,665,1
3518,846,2
8861,497,1
2481,159,1
2549,780,5
6016,843,4
8562,790,4
1245,588,1
6230,852,4
3149,577,2
3780,987,1
5203,768,1
4130,703,4
3899,56,1
3630,996,4
3481,379,4
4792,407,1
1064,424,2
3668,953,2
67,601,5
4356,609,1
6569,920,3
8165,577,3
6348,511,4
2047,674,1
5213,134,1
814,451,1
4274,842,4
6901,760,1
2717,506,2
9909,773,5
2405,306,1
7572,99,3
5441,578,3
2302,917,1
7980,925,5
8618,302,2
4536,319,3
1858,876,3
2583,943,3
6866,508,2
5023,730,5
4800,549,2
3187,469,2
1697,942,2
4787,60,1
8224,463,1
8916,208,3
2781,640,2
4853,814,2
2956,325,3
4341,718,5
7675,265,4
5176,934,1
9526,121,2
4623,294,3
9062,977,2
8939,921,3
4830,170,1
7730,863,2
5697,493,1
8850,811,3
5620,554,1
1023,19,2
9645,349,2
1491,634,5
6860,625,5
9674,895,5
9686,554,4
9002,961,3
7106,671,4
889,879,4
3997,384,4
2730,186,5
5516,828,2
6098,561,2
3426,812,3
3984,920,2
690,778,1
9856,858,3
4434,494,5
5742,428,1
1629,270,2
4911,771,3
1304,917,2
64,49,5
2114,245,1
9310,570,3
7404,366,2
2011,374,2
1165,758,2
912,863,2
9786,469,4
8570,633,1
690,983,1
6282,630,4
2974,690,2
2243,101,2
1539,676,5
1713,893,2
7309,463,5
2619,478,1
4584,730,2
6958,276,4
2798,189,4
3019,486,4
4495,943,2
7663,280,5
481,684,3
5981,46,2
7194,604,2
3916,378,1
4388,727,3
3888,672,4
5334,198,2
7495,74,2
115,992,3
2494,12,1
8970,323,2
9048,411,2
3877,567,4
9709,891,1
247,431,3
1694,833,2
2904,444,1
875,992,2
2034,190,1
2159,792,4
4510,416,4
8420,667,4
8404,311,4
4280,40,2
3924,922,3
5934,792,5
9068,980,3
5453,296,3
9599,916,5
3691,922,3
2200,956,3
3331,445,3
4140,95,3
7750,541,2
7171,881,5
993,771,2
4896,468,1
8480,676,2
5867,759,3
888,830,4
2084,121,3
3902,227,2
9418,83,2
7358,406,4
5066,154,5
7698,256,1
3013,515,3
638,697,1
44,986,2
7356,879,3
8640,159,1
1869,917,1
2769,285,1
9684,620,4
1804,356,5
20,785,2
6626,380,5
9778,75,2
5316,343,2
5509,88,3
2269,455,2
1092,673,5
6504,522,5
8526,610,5
5411,2,1
3662,829,1
1894,407,4
3310,362,5
544,69,2
2666,991,1
883,163,4
3182,767,1
5062,781,4
8034,903,2
884,396,5
7892,893,1
6693,889,4
1816,890,3
9282,780,2
3777,91,1
3400,588,5
987,924,3
7382,716,3
977,714,1
8433,444,3
5838,990,4
4215,59,4
9946,909,3
3746,732,5
1767,937,1
9535,565,2
4554,255,3
249,844,5
9805,562,3
7089,89,4
8508,819,2
9642,849,4
6350,237,5
6510,324,3
3005,64,2
4258,859,5
6748,106,2
6225,859,1
9993,718,2
392,83,5
3928,242,2
6101,712,3
501,202,2
3667,490,2
2536,98,3
4371,391,5
6536,592,3
4680,8,5
8862,56,5
265,683,2
1142,687,5
3944,46,1
1925,362,5
3816,208,3
2876,551,4
1478,121,1
7247,100,4
6106,657,2
3685,414,4
26,990,4
16,903,4
928,537,1
3307,561,2
4844,682,4
7722,615,4
6595,623,4
8606,286,3
5576,94,5
2512,847,1
5649,811,1
6595,316,3
145,381,5
1972,896,1
3981,759,3
4454,648,1
346,254,5
7826,35,4
3514,458,1
3250,545,2
456,601,1
6378,956,5
8426,879,1
1842,401,1
8868,776,4
6107,3,4
6134,968,1
7930,27,4
3798,454,4
6254,447,5
6692,165,3
9744,415,3
7143,323,5
9198,595,4
4213,219,5
8350,849,2
5672,925,5
5553,994,5
107,290,1
5467,382,3
3990,711,5
7275,314,3
3424,161,1
7586,206,5
7729,147,2
6058,189,5
6889,712,4
6740,248,2
5487,469,4
111,701,2
2216,123,4
372,746,4
9186,56,5
3692,258,4
358,234,2
2247,859,1
4034,866,1
5580,96,1
718,623,1
6467,242,3
7906,987,4
222,916,4
4809,21,2
7671,934,4
6591,457,2
9511,959,2
7928,696,2
2411,706,1
4007,611,4
6197,537,1
2532,512,5
1452,923,4
5421,582,1
2178,172,5
2771,799,5
9491,261,3
453,681,4
7186,826,3
6145,73,5
4933,670,3
5417,891,4
2498,43,3
2773,457,1
2591,308,1
6084,950,5
5111,90,1
319,379,5
7591,224,2
5753,226,5
1496,638,3
4019,785,3
4146,576,4
7012,21,2
5140,153,2
8967,49,4
7891,681,3
9754,692,5
6817,914,2
2175,93,2
6308,806,5
3027,467,4
2664,505,1
7897,517,2
9142,694,2
3165,708,5
1464,553,5
7453,3,5
7433,29,2
3827,417,2
4540,749,3
57,77,3
5790,741,3
3478,10,5
8748,713,3
3207,119,3
4384,552,1
8037,571,5
9332,434,3
7650,785,1
4666,678,3
1461,364,2
6445,140,1
3355,983,1
482,191,2
9718,358,3
3900,601,1
9959,340,5
6841,907,3
9348,597,1
8109,366,3
6171,72,1
4514,558,4
3655,599,1
856,874,4
4425,381,3
9424,46,1
2825,98,5
6586,341,5
5284,526,4
7213,129,1
9332,743,4
3130,812,5
3562,323,5
5721,88,5
6821,31,3
7801,718,2
5513,258,2
8521,615,3
3375,80,1
7434,432,5
7090,341,1
7453,575,2
4408,513,3
3116,835,5
1210,819,1
6630,532,1
8215,598,3
3706,524,4
2091,352,2
2781,152,3
581,68,1
6720,555,1
867,934,2
3008,722,2
9019,361,2
3791,727,4
5628,990,2
8025,324,4
532,921,2
8756,74,4
469,930,2
2736,301,5
4084,378,5
6534,842,1
9344,295,1
3904,34,2
1074,670,4
9903,317,2
220,653,5
2073,795,3
9995,678,2
2384,486,4
3605,754,1
5292,49,3
8373,31,1
2690,37,3
3686,753,1
5271,805,4
2633,69,1
9198,515,2
1135,663,1
8211,692,1
7152,333,4
9190,435,5
9480,944,3
4148,273,1
6338,875,4
7238,107,5
418,502,2
4709,40,3
1017,200,5
8618,998,3
7852,724,5
7142,724,5
9895,502,4
2409,756,1
5520,538,1
7018,420,5
7851,225,5
7443,546,1
4460,745,5
9376,865,4
7730,912,4
7152,75,4
6702,483,2
943,808,2
9951,451,4
5833,105,2
4887,415,1
4435,166,4
4865,468,1
5499,472,1
3377,687,2
5786,850,5
3172,706,3
5812,936,4
3381,615,4
6867,296,4
8055,802,1
3916,176,5
279,30,5
6789,329,4
2268,276,2
390,399,3
5320,49,1
8391,912,1
4816,651,3
6532,303,4
6589,97,3
9969,511,1
5842,781,3
1153,764,1
2885,604,1
5983,815,1
7979,700,2
